CustomerID,Recency,Frequency,Monetary,Cluster
12513,0.496,-0.25,-0.07261081668527679,0
12514,1.696,-0.25,0.26993059918091,2
12515,1.696,-0.25,-0.29338856070194935,2
12516,0.216,0.0,0.383179016085406,0
12517,-0.184,0.5,1.229939845167015,1
12518,-0.368,0.75,0.9038995319219535,1
12519,0.104,-0.25,-0.2947754586176879,0
12520,0.224,0.75,1.2874364571469048,1
12521,0.736,-0.25,-0.09431651471062497,2
12522,-0.096,0.0,-0.3843422207889287,0
12523,-0.256,1.75,0.7755443667524778,1
12524,-0.336,1.5,2.1701425484994856,3
12526,-0.368,0.25,0.3906354564926022,1
12527,0.248,0.25,-0.25460761414412186,0
12528,-0.336,1.0,0.7483358157066189,1
12530,0.072,0.5,0.6174752865603254,1
12531,-0.288,-0.25,-0.38545323040960094,0
12532,-0.168,-0.25,-0.26719408555146906,0
12534,0.64,-0.25,0.26396544685515305,0
12535,0.328,0.0,0.03294255371899282,0
12536,0.064,-0.25,2.1701425484994856,3
12538,-0.176,-0.25,-0.21528234743656907,0
12539,-0.232,0.5,2.1701425484994856,3
12540,-0.248,1.75,2.1701425484994856,3
12541,-0.168,0.25,0.12602129932202308,0
12544,-0.12,-0.25,-0.26505408715460377,0
12545,0.192,0.0,0.11946708820409763,0
12546,-0.032,0.0,0.2604758327445852,0
12547,1.176,0.0,-0.38545323040960094,2
12548,0.92,-0.25,-0.38545323040960094,2
12550,0.224,-0.25,0.11383001925625734,0
12551,1.696,-0.25,-0.3759313560096114,2
12552,-0.088,-0.25,-0.2642189658289978,0
12553,-0.344,1.75,1.9544150515706062,3
12556,-0.008,0.0,-0.048176061470894815,0
12557,-0.28,0.75,2.1701425484994856,3
12558,-0.344,-0.25,-0.29990548961783886,0
12559,1.696,0.0,-0.09600912668305848,2
12560,-0.368,0.0,0.9438660525045252,1
12561,1.696,-0.25,-0.32310247572462625,2
12562,-0.344,1.25,2.0777147501440023,3
12564,1.68,-0.25,-0.18847644417269868,2
12565,1.696,-0.25,-0.38545323040960094,2
12566,0.28,-0.25,-0.27925860613031256,0
12567,-0.224,1.75,2.1701425484994856,3
12569,-0.368,1.75,1.8943235983290119,3
12571,-0.088,0.0,-0.11375545485218544,0
12572,-0.336,0.0,0.17914098078288887,0
12573,1.408,-0.25,-0.3814938605533798,2
12574,1.696,-0.25,-0.36515679962121284,2
12576,-0.12,0.75,0.522532430855496,1
12577,-0.128,0.25,-0.03692429289643571,0
12578,-0.24,0.0,1.2902177094187892,1
12579,0.216,-0.25,-0.21306778463563178,0
12580,1.568,-0.25,-0.21807851258926764,2
12581,-0.088,-0.25,-0.3671998642927846,0
12582,1.504,0.0,-0.20675963605114378,2
12583,-0.368,1.75,2.1701425484994856,3
12584,-0.368,1.75,1.1795939595376261,3
12585,1.464,0.0,0.8589297398261531,2
12586,-0.272,-0.25,-0.35435241747118557,0
12587,-0.344,-0.25,-0.38545323040960094,0
12588,-0.096,-0.25,-0.37078641212864605,0
12589,-0.176,0.0,-0.07269283752975596,0
12590,1.28,-0.25,2.1701425484994856,1
12591,1.696,-0.25,-0.21476039660806534,2
12592,0.328,0.0,-0.20174890809750792,0
12593,0.464,0.25,-0.21628896689154056,0
12594,-0.104,1.75,1.9956789927840297,3
12596,0.0,0.0,-0.16545841263568398,0
12597,-0.256,0.5,1.8812971969376397,3
12598,-0.328,1.25,1.5918829189727262,3
12599,-0.176,1.25,0.1613648268521332,1
12600,-0.176,1.75,1.2220136490141653,3
12601,1.112,0.75,-0.13802616837760912,2
12602,0.064,-0.25,-0.38545323040960094,0
12603,-0.232,-0.25,-0.04397062908123616,0
12604,0.224,0.0,-0.32509334531334766,0
12607,0.072,-0.25,0.6840091043137372,0
12609,0.216,0.25,0.21823509783781866,0
12610,-0.224,0.5,0.8018432320686588,1
12611,0.008,-0.25,0.4000007456440406,0
12612,0.184,-0.25,-0.003079509888172032,0
12613,0.048,0.5,1.8046151637900343,3
12614,1.696,-0.25,-0.26587429559939535,2
12615,-0.368,0.5,1.059575094743396,1
12616,0.352,0.0,-0.01556159112981858,0
12617,-0.176,-0.25,-0.2380021213572959,0
12618,-0.232,-0.25,-0.38545323040960094,0
12619,-0.28,1.5,1.7140044999617858,3
12620,-0.288,0.25,0.5128092325645122,1
12621,-0.368,1.75,2.1701425484994856,3
12622,1.448,-0.25,-0.36914599523906283,2
12623,1.696,-0.25,-0.3005467434928577,2
12624,0.44,0.0,-0.07683116195574982,0
12625,1.288,0.0,1.298650943519328,2
12626,-0.224,1.75,2.1701425484994856,3
12627,-0.32,1.0,2.1701425484994856,3
12628,-0.368,0.25,0.04495487921498593,0
12630,-0.328,0.0,0.2674699738465353,0
12631,0.048,-0.25,-0.14291759328472983,0
12633,0.064,0.5,0.9378785308575466,1
12635,0.312,0.0,0.6725038167654334,1
12637,0.128,1.5,2.1701425484994856,3
12638,-0.144,-0.25,-0.11966095565468485,0
12639,1.504,-0.25,-0.22821927154305446,2
12640,-0.216,0.25,0.24040309516841302,0
12641,0.512,-0.25,-0.38100173548650484,0
12642,-0.208,0.25,0.17380216945133642,0
12643,0.616,1.0,1.7667811851639204,3
12644,0.632,-0.25,-0.12628227473627507,0
12645,-0.136,0.5,0.7273832181623976,1
12646,-0.368,0.0,0.5233228135386588,0
12647,-0.232,1.75,1.9349537421078238,3
12648,0.832,-0.25,-0.27746906043258546,2
12649,0.448,0.25,-0.07654781722027636,0
12650,-0.368,-0.25,-0.3204256136184428,0
12651,1.696,-0.25,-0.38545323040960094,2
12652,1.696,-0.25,0.10402480012079433,2
12653,0.784,0.0,1.3031471770848673,1
12654,-0.32,0.75,-0.09267609782104176,1
12656,-0.272,0.75,2.1701425484994856,3
12657,-0.32,0.5,0.606588883565819,1
12658,-0.256,-0.25,-0.029915238913671288,0
12659,-0.168,-0.25,-0.38545323040960094,0
12660,-0.32,-0.25,-0.3318637932030818,0
12662,-0.368,1.75,2.1512799912014007,3
12664,-0.344,1.75,2.1701425484994856,3
12665,1.696,-0.25,-0.38545323040960094,2
12667,0.056,-0.25,-0.15050079317884837,0
12668,-0.312,0.5,1.9013773909542193,3
12669,0.8,0.0,0.5877613715376485,2
12670,-0.328,0.75,1.6140061776608774,3
12672,1.696,-0.25,-0.33275856605194537,2
12673,-0.368,0.0,-0.07281214057627107,0
12674,-0.096,0.5,0.8742154426609052,1
12676,-0.208,1.0,0.3125888947504796,1
12678,-0.072,1.75,2.1701425484994856,3
12679,0.064,0.5,0.21800394818519553,1
12680,-0.368,0.5,0.08846320899097575,0
12681,-0.288,1.75,2.1701425484994856,3
12682,-0.368,1.75,2.1701425484994856,3
12683,-0.368,1.75,2.1701425484994856,3
12684,-0.344,1.0,1.0449902973069203,1
12685,-0.184,1.0,1.4300781621365684,3
12686,1.696,-0.25,-0.38545323040960094,2
12688,0.504,-0.25,2.1701425484994856,3
12689,-0.2,0.0,0.36345673120837196,0
12690,1.24,-0.25,-0.25140134476902753,2
12691,-0.184,0.75,0.19806542653635287,1
12693,0.608,0.5,0.04104024800120792,0
12694,0.152,0.0,0.066735141644406,0
12695,-0.352,0.5,-0.052620099953583695,0
12697,-0.176,0.25,0.09366780439519871,0
12700,-0.344,0.5,2.1701425484994856,3
12701,0.232,0.0,0.039921781940128485,0
12702,-0.248,-0.25,-0.3513251026658639,0
12703,0.16,-0.25,-0.30319377983741236,0
12704,-0.352,1.5,0.7968474169958374,1
12705,-0.288,1.5,2.1701425484994856,3
12707,1.696,-0.25,-0.03806512827873671,2
12708,-0.168,1.75,1.3389082652777804,3
12709,-0.288,1.75,2.1701425484994856,3
12710,0.368,0.25,0.2690656520936752,0
12712,-0.176,1.75,2.1701425484994856,3
12713,-0.368,-0.25,0.09125191770326714,0
12714,-0.336,0.75,2.1701425484994856,3
12715,0.44,-0.25,-0.30482674028658835,0
12716,-0.368,0.0,0.24586866598688778,0
12717,0.8,0.0,0.11841573010668298,2
12718,0.16,-0.25,-0.3503930476149644,0
12719,-0.368,0.0,-0.07398280172020083,0
12720,-0.368,1.75,2.1701425484994856,3
12721,-0.152,1.0,1.3489893727083095,1
12722,0.272,0.5,0.22925571675965464,1
12723,-0.368,0.75,0.043471047573953876,1
12724,-0.368,0.5,0.211941862134145,1
12725,1.696,-0.25,-0.21356736614291394,2
12726,-0.184,1.25,1.2966227917285706,3
12727,-0.32,1.25,2.0817859666063314,3
12728,0.16,0.5,0.0418753693268139,0
12729,0.504,-0.25,-0.19025853343001858,0
12731,-0.216,1.75,2.1701425484994856,3
12732,1.032,-0.25,-0.328374179092514,2
12733,1.464,-0.25,-0.20763949601919296,2
12734,1.696,-0.25,-0.38545323040960094,2
12735,1.696,0.0,0.012974206308521306,2
12736,1.696,-0.25,-0.38545323040960094,2
12738,1.696,-0.25,-0.38545323040960094,2
12739,0.384,-0.25,0.22620603263311137,0
12740,0.104,-0.25,-0.18236216303879776,0
12743,0.664,0.0,-0.08268446767539886,0
12744,0.04,0.5,2.1701425484994856,3
12747,-0.368,1.75,2.1701425484994856,3
12748,-0.368,1.75,2.1701425484994856,3
12749,-0.368,0.75,2.1701425484994856,3
12750,0.624,-0.25,-0.24659194070638596,0
12752,0.24,-0.25,2.1701425484994856,3
12753,-0.224,1.0,2.1701425484994856,3
12754,1.48,0.25,1.743740784305684,1
12755,1.696,0.0,2.1701425484994856,2
12756,0.288,-0.25,-0.38545323040960094,0
12757,-0.28,1.75,2.1701425484994856,3
12758,0.528,0.0,1.6664547794850957,1
12759,0.008,0.25,0.5512322699827943,1
12762,-0.344,0.0,0.8080917291298894,1
12763,0.696,0.0,-0.13279174721175738,0
12764,1.696,-0.25,0.7618319728436441,2
12766,-0.368,1.25,2.1701425484994856,3
12769,1.504,-0.25,0.35151897011645084,2
12770,1.28,-0.25,0.5065010839800242,2
12772,0.072,-0.25,0.0691957669787808,0
12775,-0.272,0.75,0.4540002870729556,1
12778,-0.248,1.0,0.01570326349755518,1
12779,-0.104,1.5,2.1701425484994856,3
12781,0.104,0.0,0.08542843774524694,0
12782,-0.368,0.75,0.974295785806293,1
12783,-0.368,0.5,0.46505818819682754,1
12784,-0.288,-0.25,-0.14566156335457803,0
12785,1.696,-0.25,-0.298048835956447,2
12787,-0.328,0.25,-0.18902822076283118,0
12789,0.112,-0.25,-0.38545323040960094,0
12790,1.128,-0.25,-0.2812942143614771,2
12791,1.696,-0.25,-0.36877317321870307,2
12792,1.648,-0.25,-0.24429535706096955,2
12793,1.696,0.0,-0.09558410957984827,2
12794,0.016,0.0,0.15154469483585573,0
12795,-0.256,-0.25,-0.2525421801513285,0
12797,1.696,-0.25,-0.33266163232665186,2
12798,-0.328,0.25,2.1701425484994856,3
12802,1.088,-0.25,-0.20474639714120083,2
12808,-0.112,0.25,-0.16144684769661238,0
12809,1.016,-0.25,-0.19898256870643813,2
12811,1.688,0.0,-0.13669146554472097,2
12812,-0.048,-0.25,-0.329969857339654,0
12814,0.408,-0.25,-0.38545323040960094,0
12815,0.776,0.0,0.17238544577396916,2
12816,0.36,0.0,-0.16401931963709507,0
12817,1.696,-0.25,-0.38545323040960094,2
12818,1.688,-0.25,0.38021135280334206,2
12820,-0.368,0.5,0.20145065048122,1
12821,1.304,-0.25,-0.38545323040960094,2
12822,0.16,0.0,0.2137836029147225,0
12823,0.192,0.75,0.8107611347956656,1
12824,0.072,-0.25,-0.20508939339993185,0
12826,-0.368,1.25,0.6230228782232794,1
12827,-0.36,0.25,-0.18046077073496272,0
12828,-0.368,1.0,0.2583954858709775,1
12829,1.696,0.0,-0.2827258509196588,2
12830,-0.104,1.0,2.1701425484994856,3
12831,1.688,-0.25,-0.3408488038937532,2
12832,-0.152,0.0,-0.21559551793367132,0
12833,0.752,-0.25,-0.1899826451349523,2
12834,1.696,-0.25,-0.26827526941051255,2
12836,0.064,0.5,1.4451998232823624,1
12837,0.976,-0.25,-0.38545323040960094,2
12838,-0.136,0.0,0.017880544096456442,0
12839,-0.368,1.75,2.1701425484994856,3
12840,0.744,0.5,1.556606499406281,1
12841,-0.368,1.75,2.1701425484994856,3
12842,0.152,0.0,0.33316867027434105,0
12843,0.12,1.5,0.7699818622087095,1
12844,-0.176,0.0,-0.2519605777995672,0
12845,1.696,0.5,-0.23717445647209714,2
12847,-0.232,-0.25,0.12785558366219338,0
12849,-0.16,0.0,0.2389640021698241,0
12851,0.368,-0.25,-0.38545323040960094,0
12852,1.696,-0.25,-0.2688941539643098,2
12853,0.672,1.0,0.9581003972418628,1
12854,0.224,0.25,0.4802544137466935,1
12855,1.696,-0.25,-0.38545323040960094,2
12856,-0.344,1.0,1.123916719017092,1
12857,1.28,0.0,0.32378101180168106,2
12863,0.008,-0.25,-0.11256988082744122,0
12864,0.696,-0.25,-0.38545323040960094,2
12865,-0.2,0.0,0.6941647761483385,1
12866,1.696,-0.25,-0.1290337012465305,2
12867,-0.2,1.25,2.1701425484994856,3
12868,1.08,1.0,0.7194644784499553,1
12871,0.264,0.0,-0.2173776071909912,0
12872,1.696,0.0,-0.053835499739956674,2
12873,1.696,-0.25,-0.22232868362136948,2
12875,0.736,0.0,-0.24527215075431216,2
12876,0.056,0.0,1.040807234238483,1
12877,-0.368,1.75,0.6439381935654647,1
12878,1.48,0.0,0.14772699734737124,2
12879,-0.048,0.25,-0.07378147782920653,0
12881,1.696,-0.25,-0.27899763071606065,2
12882,-0.336,0.0,0.5897075024839267,0
12883,-0.208,0.5,0.023338658474524106,0
12884,0.296,-0.25,-0.27075826406610887,0
12885,0.096,0.25,0.3750962346840054,0
12886,0.136,0.0,0.526596190877418,0
12888,1.304,0.0,-0.23715208715087555,2
12890,-0.216,-0.25,-0.22030053183061213,0
12891,1.08,0.25,-0.2543913773723132,2
12893,-0.16,-0.25,-0.3695560994614587,0
12895,-0.072,0.0,-0.223223456470233,0
12897,1.232,0.0,-0.3397676200347098,2
12901,-0.336,1.75,2.1701425484994856,3
12902,1.696,-0.25,-0.38545323040960094,2
12904,-0.264,0.0,-0.13131537201113253,0
12906,-0.312,0.75,1.79225984203531,3
12908,1.0,0.0,0.05803347568920805,2
12909,-0.088,0.75,1.1347211011671192,1
12910,-0.224,1.5,1.7916856961239558,3
12912,-0.368,0.75,0.7382845340377183,1
12913,-0.368,0.75,1.3507043540019648,1
12915,0.784,0.0,-0.23004609944281756,2
12916,0.704,0.5,1.6946848628667401,1
12917,0.616,-0.25,-0.05828699466305284,0
12919,-0.344,1.0,0.49437691187792315,1
12920,-0.272,-0.25,-0.37982361790216784,0
12921,-0.336,1.75,2.1701425484994856,3
12922,0.88,-0.25,-0.19893037362358776,2
12923,0.104,-0.25,-0.37326940678424236,0
12924,0.296,0.5,0.18908041584568147,0
12925,-0.368,0.0,0.025635242119940484,0
12928,-0.128,0.75,1.0860529146293498,1
12929,1.696,-0.25,-0.38545323040960094,2
12930,0.216,0.0,-0.1911607627192893,0
12931,-0.232,1.75,2.1701425484994856,3
12933,-0.216,0.25,-0.04495487921498601,0
12935,-0.368,1.25,1.1099135239323774,1
12936,-0.272,0.5,0.2920911400710972,1
12937,-0.288,0.5,0.6573597862984178,1
12938,-0.2,-0.25,-0.38545323040960094,0
12939,0.104,1.5,2.1701425484994856,3
12940,0.032,0.0,0.16964893214452817,0
12942,0.64,0.25,0.02112409567358681,0
12944,-0.12,0.0,-0.0380725847191439,0
12945,1.696,-0.25,-0.1560036461993592,2
12947,0.744,1.0,0.7279126254313085,1
12948,-0.28,1.25,1.0508212337053475,1
12949,-0.16,1.5,2.1701425484994856,3
12950,-0.368,0.25,0.8730224121957539,1
12951,-0.336,1.0,0.2922178995580194,1
12952,-0.36,0.5,0.5335977884197751,1
12953,-0.328,-0.25,-0.2552488680191407,0
12955,-0.368,1.75,2.1701425484994856,3
12956,1.696,-0.25,-0.38545323040960094,2
12957,-0.328,1.5,2.1701425484994856,3
12962,-0.352,0.0,-0.28392633782521737,0
12963,-0.344,1.5,0.9072325607839702,1
12965,0.304,-0.25,0.07765137040054133,0
12966,-0.328,-0.25,-0.38176229240803883,0
12967,1.696,0.0,0.737240632380711,2
12968,0.488,-0.25,-0.38545323040960094,0
12970,-0.352,0.5,-0.198863265659923,0
12971,-0.368,1.75,2.1701425484994856,3
12974,1.176,-0.25,-0.38545323040960094,2
12976,1.288,-0.25,0.07413938696875189,2
12977,0.84,-0.25,-0.38545323040960094,2
12980,0.856,1.75,2.1701425484994856,3
12981,-0.168,0.0,-0.22365593001385042,0
12982,1.536,-0.25,-0.20999573118786694,2
12984,-0.256,-0.25,-0.38545323040960094,0
12985,-0.368,0.0,0.4305423255519163,0
12987,0.184,0.0,-0.08460822930045543,0
12988,1.696,-0.25,-0.12403788617370903,2
12989,-0.368,1.75,2.1701425484994856,3
12990,-0.16,0.25,-0.19585832017582291,0
12991,-0.224,0.0,-0.12557391289759146,0
12993,-0.224,0.5,-0.19193623252163772,0
12994,-0.368,0.25,0.22537091130750547,0
12995,0.272,-0.25,-0.34363005616563747,0
12997,-0.232,0.5,0.41362366226798825,1
12999,1.16,0.25,-0.1612753495672469,2
13000,0.448,0.25,-0.10239183967161841,0
13001,-0.368,1.75,2.1701425484994856,3
13002,1.696,-0.25,-0.38545323040960094,2
13003,0.44,0.25,-0.38545323040960094,0
13004,-0.312,1.75,2.1701425484994856,3
13005,0.984,0.0,-0.11816221113283837,2
13006,0.04,-0.25,-0.38545323040960094,0
13008,1.696,-0.25,-0.3300966168265763,2
13011,1.696,-0.25,-0.38545323040960094,2
13012,-0.336,1.5,0.7267568771681931,1
13013,-0.368,1.75,2.1701425484994856,3
13014,-0.32,1.75,2.0834114706151,3
13015,0.016,0.75,2.007624210316358,3
13016,0.176,0.25,0.0991855702965239,0
13017,-0.352,-0.25,-0.34908817054370506,0
13018,-0.28,1.75,2.1701425484994856,3
13021,-0.368,1.75,1.4496886004074945,3
13023,0.104,0.0,-0.04896644415405757,0
13026,-0.368,0.75,0.2260718167057819,1
13027,0.504,1.0,2.1701425484994856,3
13028,-0.224,0.0,0.004212888830065757,0
13029,-0.16,0.25,0.42899138594721953,1
13030,-0.32,0.0,0.07472844576092036,0
13032,0.008,0.0,0.2729504575458245,0
13033,1.696,-0.25,-0.35911708289138394,2
13034,0.032,0.0,-0.021921934797156928,0
13035,0.184,0.0,0.18619477340809654,0
13037,0.696,0.25,0.17433157672024738,0
13038,0.232,0.25,0.17618823038163925,0
13040,-0.336,0.0,0.014778664887062842,0
13043,1.696,-0.25,-0.11613405934208107,2
13044,1.696,-0.25,-0.0832884393483817,2
13045,0.384,-0.25,-0.2735693420996218,0
13046,-0.16,0.0,-0.02077364297444874,0
13047,0.048,1.75,1.9462949879671692,3
13048,-0.296,0.5,0.9046451759626731,1
13049,0.104,0.0,-0.011550026190746937,0
13050,-0.288,1.75,2.1701425484994856,3
13052,1.288,-0.25,-0.24160358207397165,2
13055,0.216,0.25,0.40431802463980737,0
13058,-0.208,0.25,-0.2988317621992026,0
13059,1.592,-0.25,-0.3644484377825293,2
13060,1.624,-0.25,-0.2718916430080027,2
13061,0.168,-0.25,-0.24010483755212522,0
13062,1.12,-0.25,-0.24247598560161363,2
13064,-0.304,0.5,0.3231770401286981,1
13065,1.696,-0.25,-0.3477012726279666,2
13066,-0.216,0.0,-0.13068903101692803,0
13067,0.248,-0.25,-0.38545323040960094,0
13068,-0.328,0.0,-0.24469800484295812,0
13069,-0.368,1.75,2.1701425484994856,3
13070,1.128,-0.25,-0.33059619833385845,2
13072,1.696,-0.25,-0.3691087130370269,2
13075,0.632,-0.25,0.184502161435663,0
13077,-0.368,0.5,0.055244766976916666,0
13078,-0.368,1.75,2.1701425484994856,3
13079,-0.368,0.75,-0.33708330148811916,0
13080,1.024,-0.25,-0.38545323040960094,2
13081,-0.312,1.75,2.1701425484994856,3
13082,0.6,1.75,2.1701425484994856,3
13083,-0.368,0.0,-0.27471017748192283,0
13085,0.856,0.0,-0.1909519823878878,2
13089,-0.368,1.75,2.1701425484994856,3
13090,-0.336,1.75,2.1701425484994856,3
13091,-0.184,-0.25,-0.2433409326888484,0
13092,0.16,0.75,-0.14490846287345122,0
13093,1.696,1.5,2.1701425484994856,3
13094,-0.24,1.75,0.9358951177092325,1
13095,0.16,-0.25,-0.38545323040960094,0
13097,-0.144,1.75,2.1701425484994856,3
13098,-0.368,1.75,2.1701425484994856,3
13099,0.384,-0.25,-0.3465828065668871,0
13101,1.464,-0.25,-0.38545323040960094,2
13102,-0.368,1.75,2.1701425484994856,3
13103,-0.088,-0.25,-0.3018590770045243,0
13104,-0.368,1.0,0.31787551099918165,1
13106,0.656,-0.25,-0.38545323040960094,0
13107,-0.056,0.5,0.6408437707964784,1
13108,1.696,-0.25,-0.2401794019561972,2
13109,0.072,0.0,0.10272737948994218,0
13110,-0.16,1.25,0.6088183592475707,1
13113,-0.368,1.75,2.1701425484994856,3
13115,-0.312,0.5,1.2591019835995594,1
13116,0.696,-0.25,-0.12752750028427687,2
13117,-0.232,1.5,0.23878504760005137,1
13118,-0.248,0.75,0.3944009588982364,1
13120,1.504,-0.25,-0.38545323040960094,2
13121,1.696,-0.25,-0.28963797117712964,2
13122,0.344,0.0,0.18657505186886353,0
13124,0.312,0.25,2.1701425484994856,3
13126,-0.368,1.5,1.0755691594168317,1
13127,0.216,-0.25,-0.30795098881720356,0
13130,0.344,-0.25,-0.38545323040960094,0
13131,-0.224,0.25,0.30655663446105774,0
13132,1.688,-0.25,-0.38545323040960094,2
13133,1.696,0.0,-0.38545323040960094,2
13134,0.28,0.5,0.848475810375264,1
13135,1.168,-0.25,1.807314395217439,1
13136,0.04,0.75,1.4986252187999234,1
13137,-0.32,1.5,2.1701425484994856,3
